transcript28729,999002930b9b8797b438f2b87002e0e5,230,MobiDBLite,mobidb-lite,consensus disorder prediction,1,20,-,T,25-03-2025,-,-,-,-
transcript28729,999002930b9b8797b438f2b87002e0e5,230,MobiDBLite,mobidb-lite,consensus disorder prediction,114,156,-,T,25-03-2025,-,-,-,-
transcript28729,999002930b9b8797b438f2b87002e0e5,230,MobiDBLite,mobidb-lite,consensus disorder prediction,27,80,-,T,25-03-2025,-,-,-,-
transcript28729,999002930b9b8797b438f2b87002e0e5,230,MobiDBLite,mobidb-lite,consensus disorder prediction,115,139,-,T,25-03-2025,-,-,-,-
transcript28729,999002930b9b8797b438f2b87002e0e5,230,MobiDBLite,mobidb-lite,consensus disorder prediction,81,90,-,T,25-03-2025,-,-,-,-
transcript28729,999002930b9b8797b438f2b87002e0e5,230,MobiDBLite,mobidb-lite,consensus disorder prediction,1,96,-,T,25-03-2025,-,-,-,-
transcript29277,9c1921fff94202d94a86a6136fb830d8,79,MobiDBLite,mobidb-lite,consensus disorder prediction,25,79,-,T,25-03-2025,-,-,-,-
transcript29277,9c1921fff94202d94a86a6136fb830d8,79,MobiDBLite,mobidb-lite,consensus disorder prediction,25,39,-,T,25-03-2025,-,-,-,-
transcript23186,ac9de77c86f65eb436addda0037b1af3,91,MobiDBLite,mobidb-lite,consensus disorder prediction,1,27,-,T,25-03-2025,-,-,-,-
transcript32828,09c294a56ddcbf68d669ce034808e888,105,SUPERFAMILY,SSF57756,Retrovirus zinc finger-like domains,57,95,1.92E-10,T,25-03-2025,IPR036875,Zinc finger, CCHC-type superfamily,GO:0003676(InterPro)|GO:0008270(InterPro),-
transcript32828,09c294a56ddcbf68d669ce034808e888,105,ProSiteProfiles,PS50158,Zinc finger CCHC-type profile.,75,90,8.976924,T,25-03-2025,IPR001878,Zinc finger, CCHC-type,GO:0003676(InterPro)|GO:0008270(InterPro),-
transcript32828,09c294a56ddcbf68d669ce034808e888,105,Pfam,PF00098,Zinc knuckle,75,90,0.23,T,25-03-2025,IPR001878,Zinc finger, CCHC-type,GO:0003676(InterPro)|GO:0008270(InterPro),-
transcript32828,09c294a56ddcbf68d669ce034808e888,105,Gene3D,G3DSA:4.10.60.10,-,36,101,8.2E-8,T,25-03-2025,-,-,-,-
transcript32828,09c294a56ddcbf68d669ce034808e888,105,MobiDBLite,mobidb-lite,consensus disorder prediction,38,72,-,T,25-03-2025,-,-,-,-
transcript32828,09c294a56ddcbf68d669ce034808e888,105,SMART,SM00343,c2hcfinal6,74,90,0.0026,T,25-03-2025,IPR001878,Zinc finger, CCHC-type,GO:0003676(InterPro)|GO:0008270(InterPro),-
transcript25705,3e0a311ca0635d77902ac7effe167d02,167,MobiDBLite,mobidb-lite,consensus disorder prediction,57,74,-,T,25-03-2025,-,-,-,-
transcript25705,3e0a311ca0635d77902ac7effe167d02,167,MobiDBLite,mobidb-lite,consensus disorder prediction,96,113,-,T,25-03-2025,-,-,-,-
transcript25705,3e0a311ca0635d77902ac7effe167d02,167,MobiDBLite,mobidb-lite,consensus disorder prediction,27,131,-,T,25-03-2025,-,-,-,-
transcript14225,d6836aeae3664b9ba62bd47c5dd40282,69,MobiDBLite,mobidb-lite,consensus disorder prediction,30,41,-,T,25-03-2025,-,-,-,-
transcript14225,d6836aeae3664b9ba62bd47c5dd40282,69,MobiDBLite,mobidb-lite,consensus disorder prediction,1,29,-,T,25-03-2025,-,-,-,-
transcript14225,d6836aeae3664b9ba62bd47c5dd40282,69,MobiDBLite,mobidb-lite,consensus disorder prediction,1,47,-,T,25-03-2025,-,-,-,-
transcript14225,d6836aeae3664b9ba62bd47c5dd40282,69,PANTHER,PTHR31568,RCG49325, ISOFORM CRA_A,1,69,1.2E-15,T,25-03-2025,IPR044850,Cysteine-rich and transmembrane domain-containing protein WIH1-like,GO:0005886(PANTHER)|GO:0005886(InterPro),-
transcript14225,d6836aeae3664b9ba62bd47c5dd40282,69,Pfam,PF12734,Cysteine-rich TM module stress tolerance,33,69,9.9E-4,T,25-03-2025,IPR028144,Cysteine-rich transmembrane domain,-,-
transcript40972,c431ad9271358a9a1d2f83a9b4aec4d2,91,Pfam,PF13947,Wall-associated receptor kinase galacturonan-binding,31,90,5.2E-8,T,25-03-2025,IPR025287,Wall-associated receptor kinase, galacturonan-binding domain,GO:0030247(InterPro),-
transcript34868,a3ec286c26f452373e5b9f9bda7234dd,75,MobiDBLite,mobidb-lite,consensus disorder prediction,31,75,-,T,25-03-2025,-,-,-,-
transcript34868,a3ec286c26f452373e5b9f9bda7234dd,75,MobiDBLite,mobidb-lite,consensus disorder prediction,31,46,-,T,25-03-2025,-,-,-,-
transcript35813,7a15c75e536a90a6cd7b806cedbefe5f,102,MobiDBLite,mobidb-lite,consensus disorder prediction,51,75,-,T,25-03-2025,-,-,-,-
transcript35813,7a15c75e536a90a6cd7b806cedbefe5f,102,MobiDBLite,mobidb-lite,consensus disorder prediction,51,62,-,T,25-03-2025,-,-,-,-
transcript17572,4c69d1a5dd7414f4c489883347619f84,187,SUPERFAMILY,SSF53032,tRNA-intron endonuclease catalytic domain-like,129,176,4.88E-17,T,25-03-2025,IPR036167,tRNA intron endonuclease, catalytic domain-like superfamily,GO:0006388(InterPro),-
transcript17572,4c69d1a5dd7414f4c489883347619f84,187,Gene3D,G3DSA:3.40.1350.10,-,129,185,1.3E-17,T,25-03-2025,IPR011856,tRNA endonuclease-like domain superfamily,GO:0003676(InterPro),-
transcript17572,4c69d1a5dd7414f4c489883347619f84,187,PANTHER,PTHR21227,TRNA-SPLICING ENDONUCLEASE SUBUNIT SEN2,6,75,9.7E-46,T,25-03-2025,IPR006676,tRNA-splicing endonuclease,GO:0000213(PANTHER)|GO:0000213(InterPro)|GO:0000214(PANTHER)|GO:0000379(PANTHER)|GO:0004519(PANTHER)|GO:0005737(PANTHER)|GO:0006388(InterPro)|GO:0008033(PANTHER),-
transcript17572,4c69d1a5dd7414f4c489883347619f84,187,CDD,cd22363,tRNA-intron_lyase_C,130,176,1.25094E-19,T,25-03-2025,IPR006677,tRNA intron endonuclease, catalytic domain-like,GO:0000213(InterPro)|GO:0006388(InterPro),-
transcript17572,4c69d1a5dd7414f4c489883347619f84,187,Pfam,PF01974,tRNA intron endonuclease, catalytic C-terminal domain,130,178,4.2E-11,T,25-03-2025,IPR006677,tRNA intron endonuclease, catalytic domain-like,GO:0000213(InterPro)|GO:0006388(InterPro),-
transcript51578,6ab1f60594fdacdbe089bf508723a142,114,MobiDBLite,mobidb-lite,consensus disorder prediction,68,84,-,T,25-03-2025,-,-,-,-
transcript51578,6ab1f60594fdacdbe089bf508723a142,114,MobiDBLite,mobidb-lite,consensus disorder prediction,68,87,-,T,25-03-2025,-,-,-,-
transcript27155,7c473ea97968878345fb60c1a73811ec,188,MobiDBLite,mobidb-lite,consensus disorder prediction,17,27,-,T,25-03-2025,-,-,-,-
transcript27155,7c473ea97968878345fb60c1a73811ec,188,MobiDBLite,mobidb-lite,consensus disorder prediction,1,27,-,T,25-03-2025,-,-,-,-
transcript24293,be21081e6c336954b533a0267c0a5dfd,95,MobiDBLite,mobidb-lite,consensus disorder prediction,22,35,-,T,25-03-2025,-,-,-,-
transcript24293,be21081e6c336954b533a0267c0a5dfd,95,MobiDBLite,mobidb-lite,consensus disorder prediction,80,95,-,T,25-03-2025,-,-,-,-
transcript24293,be21081e6c336954b533a0267c0a5dfd,95,MobiDBLite,mobidb-lite,consensus disorder prediction,69,95,-,T,25-03-2025,-,-,-,-
transcript24293,be21081e6c336954b533a0267c0a5dfd,95,MobiDBLite,mobidb-lite,consensus disorder prediction,69,79,-,T,25-03-2025,-,-,-,-
transcript24293,be21081e6c336954b533a0267c0a5dfd,95,MobiDBLite,mobidb-lite,consensus disorder prediction,22,42,-,T,25-03-2025,-,-,-,-
transcript51386,882cddba9d61a60719ac5eccdf1ac8b2,101,MobiDBLite,mobidb-lite,consensus disorder prediction,1,33,-,T,25-03-2025,-,-,-,-
transcript51386,882cddba9d61a60719ac5eccdf1ac8b2,101,MobiDBLite,mobidb-lite,consensus disorder prediction,68,93,-,T,25-03-2025,-,-,-,-
transcript51386,882cddba9d61a60719ac5eccdf1ac8b2,101,MobiDBLite,mobidb-lite,consensus disorder prediction,68,81,-,T,25-03-2025,-,-,-,-
transcript51386,882cddba9d61a60719ac5eccdf1ac8b2,101,MobiDBLite,mobidb-lite,consensus disorder prediction,9,19,-,T,25-03-2025,-,-,-,-
transcript40391,9d740b2918e4284d9490146a4df7511b,76,MobiDBLite,mobidb-lite,consensus disorder prediction,1,10,-,T,25-03-2025,-,-,-,-
transcript40391,9d740b2918e4284d9490146a4df7511b,76,MobiDBLite,mobidb-lite,consensus disorder prediction,1,28,-,T,25-03-2025,-,-,-,-
transcript58460,52eb365120c6870d04c117eff224726c,182,MobiDBLite,mobidb-lite,consensus disorder prediction,74,103,-,T,25-03-2025,-,-,-,-
transcript58460,52eb365120c6870d04c117eff224726c,182,MobiDBLite,mobidb-lite,consensus disorder prediction,91,101,-,T,25-03-2025,-,-,-,-
transcript20268,3ba22068762d5c5e468f377e487bed95,91,MobiDBLite,mobidb-lite,consensus disorder prediction,34,43,-,T,25-03-2025,-,-,-,-
transcript20268,3ba22068762d5c5e468f377e487bed95,91,MobiDBLite,mobidb-lite,consensus disorder prediction,34,91,-,T,25-03-2025,-,-,-,-
transcript20268,3ba22068762d5c5e468f377e487bed95,91,MobiDBLite,mobidb-lite,consensus disorder prediction,74,91,-,T,25-03-2025,-,-,-,-
transcript56100,1421aedec8babcdb862cb7e01ac08d72,217,MobiDBLite,mobidb-lite,consensus disorder prediction,208,217,-,T,25-03-2025,-,-,-,-
transcript56100,1421aedec8babcdb862cb7e01ac08d72,217,MobiDBLite,mobidb-lite,consensus disorder prediction,169,201,-,T,25-03-2025,-,-,-,-
transcript56100,1421aedec8babcdb862cb7e01ac08d72,217,MobiDBLite,mobidb-lite,consensus disorder prediction,87,107,-,T,25-03-2025,-,-,-,-
transcript56100,1421aedec8babcdb862cb7e01ac08d72,217,MobiDBLite,mobidb-lite,consensus disorder prediction,28,44,-,T,25-03-2025,-,-,-,-
transcript56100,1421aedec8babcdb862cb7e01ac08d72,217,MobiDBLite,mobidb-lite,consensus disorder prediction,1,217,-,T,25-03-2025,-,-,-,-
transcript56100,1421aedec8babcdb862cb7e01ac08d72,217,MobiDBLite,mobidb-lite,consensus disorder prediction,129,139,-,T,25-03-2025,-,-,-,-
transcript56100,1421aedec8babcdb862cb7e01ac08d72,217,MobiDBLite,mobidb-lite,consensus disorder prediction,140,162,-,T,25-03-2025,-,-,-,-
transcript21366,f0387db7d569578fb82f2965b8cf9433,133,MobiDBLite,mobidb-lite,consensus disorder prediction,71,92,-,T,25-03-2025,-,-,-,-
transcript21366,f0387db7d569578fb82f2965b8cf9433,133,MobiDBLite,mobidb-lite,consensus disorder prediction,22,102,-,T,25-03-2025,-,-,-,-
transcript11174,c7161f9d267039cba29fb88eb1a1ee9e,84,MobiDBLite,mobidb-lite,consensus disorder prediction,1,84,-,T,25-03-2025,-,-,-,-
transcript11174,c7161f9d267039cba29fb88eb1a1ee9e,84,MobiDBLite,mobidb-lite,consensus disorder prediction,13,23,-,T,25-03-2025,-,-,-,-
transcript28579,a17ed20479ed22ce641ef805aeca2738,111,MobiDBLite,mobidb-lite,consensus disorder prediction,73,111,-,T,25-03-2025,-,-,-,-
transcript40970,100ee961c21e19d9934de2f7001bb47f,165,PANTHER,PTHR33491,OSJNBA0016N04.9 PROTEIN,28,160,3.9E-9,T,25-03-2025,-,-,-,-
transcript40970,100ee961c21e19d9934de2f7001bb47f,165,Pfam,PF13947,Wall-associated receptor kinase galacturonan-binding,31,90,2.4E-7,T,25-03-2025,IPR025287,Wall-associated receptor kinase, galacturonan-binding domain,GO:0030247(InterPro),-
transcript35003,fe438ed38bfa1b8082f97ef54c52b168,181,MobiDBLite,mobidb-lite,consensus disorder prediction,135,155,-,T,25-03-2025,-,-,-,-
transcript35003,fe438ed38bfa1b8082f97ef54c52b168,181,MobiDBLite,mobidb-lite,consensus disorder prediction,79,102,-,T,25-03-2025,-,-,-,-
transcript35003,fe438ed38bfa1b8082f97ef54c52b168,181,MobiDBLite,mobidb-lite,consensus disorder prediction,138,155,-,T,25-03-2025,-,-,-,-
transcript35003,fe438ed38bfa1b8082f97ef54c52b168,181,MobiDBLite,mobidb-lite,consensus disorder prediction,162,181,-,T,25-03-2025,-,-,-,-
transcript35003,fe438ed38bfa1b8082f97ef54c52b168,181,PANTHER,PTHR10108,SAM-DEPENDENT METHYLTRANSFERASE,2,44,6.0E-12,T,25-03-2025,IPR004159,Putative S-adenosyl-L-methionine-dependent methyltransferase,GO:0005737(PANTHER)|GO:0005768(PANTHER)|GO:0005802(PANTHER)|GO:0008168(InterPro),-
transcript35003,fe438ed38bfa1b8082f97ef54c52b168,181,Pfam,PF03141,Putative S-adenosyl-L-methionine-dependent methyltransferase,2,44,1.7E-12,T,25-03-2025,IPR004159,Putative S-adenosyl-L-methionine-dependent methyltransferase,GO:0008168(InterPro),-
transcript35004,fe438ed38bfa1b8082f97ef54c52b168,181,MobiDBLite,mobidb-lite,consensus disorder prediction,135,155,-,T,25-03-2025,-,-,-,-
transcript35004,fe438ed38bfa1b8082f97ef54c52b168,181,MobiDBLite,mobidb-lite,consensus disorder prediction,79,102,-,T,25-03-2025,-,-,-,-
transcript35004,fe438ed38bfa1b8082f97ef54c52b168,181,MobiDBLite,mobidb-lite,consensus disorder prediction,138,155,-,T,25-03-2025,-,-,-,-
transcript35004,fe438ed38bfa1b8082f97ef54c52b168,181,MobiDBLite,mobidb-lite,consensus disorder prediction,162,181,-,T,25-03-2025,-,-,-,-
transcript35004,fe438ed38bfa1b8082f97ef54c52b168,181,PANTHER,PTHR10108,SAM-DEPENDENT METHYLTRANSFERASE,2,44,6.0E-12,T,25-03-2025,IPR004159,Putative S-adenosyl-L-methionine-dependent methyltransferase,GO:0005737(PANTHER)|GO:0005768(PANTHER)|GO:0005802(PANTHER)|GO:0008168(InterPro),-
transcript35004,fe438ed38bfa1b8082f97ef54c52b168,181,Pfam,PF03141,Putative S-adenosyl-L-methionine-dependent methyltransferase,2,44,1.7E-12,T,25-03-2025,IPR004159,Putative S-adenosyl-L-methionine-dependent methyltransferase,GO:0008168(InterPro),-
transcript33664,0ce4c9b9f0cf50c22daf04f55dc42542,64,PANTHER,PTHR10926,CELL CYCLE CONTROL PROTEIN 50,1,61,2.4E-24,T,25-03-2025,IPR005045,CDC50/LEM3 family,GO:0005783(PANTHER)|GO:0005794(PANTHER)|GO:0005886(PANTHER)|GO:0016020(InterPro),-
transcript33664,0ce4c9b9f0cf50c22daf04f55dc42542,64,Pfam,PF03381,LEM3 (ligand-effect modulator 3) family / CDC50 family,1,60,7.3E-17,T,25-03-2025,IPR005045,CDC50/LEM3 family,GO:0016020(InterPro),-
transcript24856,1dee541f0ca6d5f0cca910b716f3f16b,177,MobiDBLite,mobidb-lite,consensus disorder prediction,82,177,-,T,25-03-2025,-,-,-,-
transcript24856,1dee541f0ca6d5f0cca910b716f3f16b,177,MobiDBLite,mobidb-lite,consensus disorder prediction,137,146,-,T,25-03-2025,-,-,-,-
transcript24856,1dee541f0ca6d5f0cca910b716f3f16b,177,MobiDBLite,mobidb-lite,consensus disorder prediction,86,102,-,T,25-03-2025,-,-,-,-
transcript54814,bdd41ef246719654922645efc9f0a2f2,69,MobiDBLite,mobidb-lite,consensus disorder prediction,48,58,-,T,25-03-2025,-,-,-,-
transcript54814,bdd41ef246719654922645efc9f0a2f2,69,MobiDBLite,mobidb-lite,consensus disorder prediction,47,69,-,T,25-03-2025,-,-,-,-
transcript54814,bdd41ef246719654922645efc9f0a2f2,69,MobiDBLite,mobidb-lite,consensus disorder prediction,59,69,-,T,25-03-2025,-,-,-,-
transcript8482,fb8952d6ed887dc2e08ad2e9273d727c,71,MobiDBLite,mobidb-lite,consensus disorder prediction,1,33,-,T,25-03-2025,-,-,-,-
transcript8482,fb8952d6ed887dc2e08ad2e9273d727c,71,MobiDBLite,mobidb-lite,consensus disorder prediction,1,16,-,T,25-03-2025,-,-,-,-
transcript44211,2a9b8a1513d7437b5aeae79084753427,75,MobiDBLite,mobidb-lite,consensus disorder prediction,37,58,-,T,25-03-2025,-,-,-,-
transcript44211,2a9b8a1513d7437b5aeae79084753427,75,MobiDBLite,mobidb-lite,consensus disorder prediction,37,47,-,T,25-03-2025,-,-,-,-
transcript29771,c791ac055cdd2fb7f53a5a4693a193a0,63,MobiDBLite,mobidb-lite,consensus disorder prediction,1,23,-,T,25-03-2025,-,-,-,-
transcript29771,c791ac055cdd2fb7f53a5a4693a193a0,63,MobiDBLite,mobidb-lite,consensus disorder prediction,1,13,-,T,25-03-2025,-,-,-,-
transcript40394,5f6531ffbc7825a625c25e4de084c28d,142,MobiDBLite,mobidb-lite,consensus disorder prediction,57,73,-,T,25-03-2025,-,-,-,-
transcript40394,5f6531ffbc7825a625c25e4de084c28d,142,MobiDBLite,mobidb-lite,consensus disorder prediction,43,73,-,T,25-03-2025,-,-,-,-
transcript40394,5f6531ffbc7825a625c25e4de084c28d,142,SUPERFAMILY,SSF101967,Adhesin YadA, collagen-binding domain,54,138,6.41E-8,T,25-03-2025,IPR011049,Serralysin-like metalloprotease, C-terminal,-,-
transcript40394,5f6531ffbc7825a625c25e4de084c28d,142,Pfam,PF21300,Grass antifreeze beta roll,53,142,4.7E-21,T,25-03-2025,IPR048518,Ice-binding protein, beta roll,-,-
transcript40394,5f6531ffbc7825a625c25e4de084c28d,142,Gene3D,G3DSA:2.150.10.10,-,46,142,2.1E-22,T,25-03-2025,IPR011049,Serralysin-like metalloprotease, C-terminal,-,-
transcript34022,182f1c3bdc3e44c059ef3012cfe1050f,127,MobiDBLite,mobidb-lite,consensus disorder prediction,27,127,-,T,25-03-2025,-,-,-,-
transcript34022,182f1c3bdc3e44c059ef3012cfe1050f,127,MobiDBLite,mobidb-lite,consensus disorder prediction,61,75,-,T,25-03-2025,-,-,-,-
transcript5328,9e55862c5ce07e2459a518e249cea2a7,152,MobiDBLite,mobidb-lite,consensus disorder prediction,85,101,-,T,25-03-2025,-,-,-,-
